start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2010-07-01,2011-06-30,2.73,0001193125-11-200680,2011,FY,10-K,2011-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2011-06-30,2.73,0001193125-12-316848,2012,FY,10-K,2012-07-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2011-06-30,2.73,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2010-07-01,2011-06-30,2.73,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-04-01,2011-06-30,0.7,0001193125-11-200680,2011,FY,10-K,2011-07-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-04-01,2011-06-30,0.7,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2011Q2,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.68,0001193125-11-276022,2012,Q1,10-Q,2011-10-20,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.68,0001193125-12-316848,2012,FY,10-K,2012-07-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.68,0001193125-12-427209,2013,Q1,10-Q,2012-10-18,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.68,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.68,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011Q3,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2011-12-31,1.47,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2011-12-31,1.47,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-10-01,2011-12-31,0.79,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-10-01,2011-12-31,0.79,0001193125-12-316848,2012,FY,10-K,2012-07-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-10-01,2011-12-31,0.79,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-10-01,2011-12-31,0.79,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-10-01,2011-12-31,0.79,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011Q4,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2012-03-31,2.08,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2011-07-01,2012-03-31,2.08,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-01-01,2012-03-31,0.61,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-01-01,2012-03-31,0.61,0001193125-12-316848,2012,FY,10-K,2012-07-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-01-01,2012-03-31,0.61,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-01-01,2012-03-31,0.61,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
