start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2014-07-01,2015-06-30,60542000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,GrossProfit,USD,MSFT,0000789019
2014-07-01,2015-06-30,60542000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015,GrossProfit,USD,MSFT,0000789019
2015-04-01,2015-06-30,14712000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,GrossProfit,USD,MSFT,0000789019
2015-04-01,2015-06-30,14712000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,GrossProfit,USD,MSFT,0000789019
2015-04-01,2015-06-30,14712000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2015Q2,GrossProfit,USD,MSFT,0000789019
2015-07-01,2015-09-30,13172000000,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,,GrossProfit,USD,MSFT,0000789019
2015-07-01,2015-09-30,13172000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,GrossProfit,USD,MSFT,0000789019
2015-07-01,2015-09-30,13172000000,0001193125-16-742796,2017,Q1,10-Q,2016-10-20,,GrossProfit,USD,MSFT,0000789019
2015-07-01,2015-09-30,13172000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015Q3,GrossProfit,USD,MSFT,0000789019
2015-07-01,2015-12-31,27096000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,GrossProfit,USD,MSFT,0000789019
2015-07-01,2015-12-31,27096000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,GrossProfit,USD,MSFT,0000789019
2015-10-01,2015-12-31,13924000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,GrossProfit,USD,MSFT,0000789019
2015-10-01,2015-12-31,13924000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,GrossProfit,USD,MSFT,0000789019
2015-10-01,2015-12-31,13924000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,GrossProfit,USD,MSFT,0000789019
2015-10-01,2015-12-31,13924000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2015Q4,GrossProfit,USD,MSFT,0000789019
2015-07-01,2016-03-31,39905000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,GrossProfit,USD,MSFT,0000789019
2015-07-01,2016-03-31,39905000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,GrossProfit,USD,MSFT,0000789019
2016-01-01,2016-03-31,12809000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,GrossProfit,USD,MSFT,0000789019
2016-01-01,2016-03-31,12809000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,GrossProfit,USD,MSFT,0000789019
2016-01-01,2016-03-31,12809000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,GrossProfit,USD,MSFT,0000789019
2016-01-01,2016-03-31,12809000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2016Q1,GrossProfit,USD,MSFT,0000789019
2015-07-01,2016-06-30,52540000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,GrossProfit,USD,MSFT,0000789019
