start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2013-07-01,2014-06-30,1.12,0001193125-15-353706,2015,FY,8-K,2015-10-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2013-07-01,2014-06-30,1.12,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-04-01,2014-06-30,0.28,0001193125-14-289961,2014,FY,10-K,2014-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-04-01,2014-06-30,0.28,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-04-01,2014-06-30,0.28,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2014Q2,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-14-380252,2015,Q1,10-Q,2014-10-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-15-272806,2015,FY,10-K,2015-07-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-15-353706,2015,FY,8-K,2015-10-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.31,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014Q3,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2014-07-01,2014-12-31,0.62,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
