id,Ticker,Sector,roce,roic,roc,ffopo,po,divgr,divpay,shares,cf,bv,equity,debt,fcfm,fcf,ffo,ni,rev,divyield,score
5371,MELI,Y,5,5,5,5,5,5,-1,4,5,5,5,-5,4,4,3,3,5,-5,221
5522,AEO,Y,3,3,5,5,3,1,1,5,5,2,2,5,3,5,3,1,3,1,221
5746,SGC,Y,3,3,5,5,4,3,1,4,5,5,5,5,-2,-4,3,5,4,3,221
5366,BKNG,Y,5,5,5,-1,0,-1,-1,5,5,5,5,-2,3,5,5,5,5,0,220
5397,NVR,Y,5,5,5,-1,0,-1,-1,5,5,5,5,0,3,4,5,5,4,0,220
5402,DECK,Y,4,5,5,-1,0,-1,-1,5,5,5,4,5,-1,5,5,5,4,0,220
5465,BWA,Y,4,3,5,5,5,1,1,5,2,5,4,3,3,4,2,2,3,-1,220
5498,SON,Y,3,3,5,5,3,2,1,4,5,3,2,3,4,3,2,2,2,3,220
5656,HIBB,Y,4,5,5,5,5,5,1,5,5,5,4,3,0,3,1,-3,3,-1,220
5778,BZUN,Y,3,2,5,-1,0,-1,1,4,5,3,4,5,2,5,5,5,5,0,220
5711,CSV,Y,2,3,5,5,5,3,1,4,4,4,4,5,2,3,3,5,3,-5,218
5434,TOL,Y,2,3,5,5,5,5,1,5,3,4,4,0,4,5,5,3,4,-5,217
5651,SMP,Y,3,3,5,5,5,4,1,5,2,4,4,5,2,3,1,1,2,-1,217
5363,BABA,Y,3,3,5,-1,0,-1,-1,4,2,5,5,5,3,5,4,5,5,0,216
5379,F,Y,4,4,5,5,5,4,1,4,3,5,5,5,-1,-5,2,5,3,1,216
5464,NCLH,Y,3,3,5,-1,0,-1,-1,4,5,5,5,5,1,5,5,5,4,0,216
5476,BERY,Y,5,4,5,5,5,-1,1,4,2,5,5,5,2,5,4,3,3,-5,216
5513,RH,Y,4,4,5,-1,0,-1,-1,4,3,5,5,3,3,5,4,5,4,0,216
5646,MBUU,Y,5,5,5,-1,0,-1,-1,4,2,5,5,5,-1,5,5,5,5,0,216
5702,IRBT,Y,3,4,5,-1,0,-1,-1,4,5,5,5,5,-1,5,5,5,5,0,216
5369,SBUX,Y,5,5,5,5,4,5,1,5,5,5,4,1,-1,-4,3,5,4,-1,215
5394,TCOM,Y,2,1,5,5,5,-1,-1,4,5,3,4,3,3,5,3,5,5,-1,215
5664,WWW,Y,4,3,5,5,5,1,1,5,5,3,2,5,4,5,4,5,-5,-1,214
5722,WEYS,Y,2,3,5,5,3,3,1,5,2,3,3,5,2,3,2,3,1,3,214
5690,MLR,Y,2,4,5,5,4,2,1,4,0,4,4,5,-2,2,5,5,4,3,213
5447,VIPS,Y,4,4,5,-1,0,-1,-1,4,2,5,5,5,0,5,5,5,5,0,211
5615,XPEL,Y,5,5,5,-1,0,-1,-1,4,5,5,5,1,-1,5,5,5,5,0,211
5360,HD,Y,5,5,5,5,4,4,1,5,5,-5,-5,3,3,4,4,5,3,1,210
5398,APTV,Y,5,5,5,5,5,3,-1,5,3,5,5,3,3,1,1,1,4,-5,210
5512,SLGN,Y,5,3,5,5,5,3,1,5,4,5,3,3,3,4,-2,-3,2,-1,210
5745,CLAR,Y,-2,-1,5,5,5,4,1,4,5,3,3,5,5,5,5,5,4,-5,210
5372,MAR,Y,3,3,5,5,5,5,1,5,2,3,-2,5,4,5,5,5,2,-5,209
5370,ABNB,Y,1,5,5,-1,0,-1,-1,3,3,5,5,5,3,5,3,3,5,0,207
5377,LULU,Y,5,5,5,-1,0,-1,-1,5,2,5,5,1,2,5,5,3,5,0,205
5393,ULTA,Y,4,5,5,5,-1,-1,-1,5,4,5,5,4,2,5,5,5,5,-5,205
5496,TMHC,Y,2,3,5,-1,0,-1,-1,5,5,5,5,0,4,5,5,5,4,0,205
5378,HMC,Y,2,1,5,5,4,3,1,5,1,3,3,3,2,3,5,5,-1,5,204
5584,BOWL,Y,5,5,5,-1,0,-1,-1,1,5,5,4,5,-1,5,3,3,5,0,204
5435,HTHT,Y,3,3,5,5,4,1,1,4,5,4,4,-1,4,5,5,3,5,-5,203
5561,AIN,Y,3,3,5,5,4,2,1,4,3,4,4,5,3,5,3,-3,3,-1,203
5422,DKS,Y,4,4,5,5,5,4,1,5,3,4,3,5,-2,-2,3,3,4,-1,202
5606,THRM,Y,4,3,5,-1,0,-1,-1,4,5,5,5,5,-1,5,4,3,4,0,201
5387,YUM,Y,4,4,5,5,3,4,1,5,5,-5,-1,5,2,2,1,5,1,1,200
5515,HGV,Y,4,5,5,-1,0,-1,-1,5,5,5,4,0,3,5,4,3,3,0,200
5667,FLWS,Y,3,3,5,-1,0,-1,-1,5,5,5,5,3,2,3,5,5,3,0,200
5719,BBW,Y,2,3,5,5,4,-5,1,5,2,5,1,5,3,5,-2,5,1,3,200
5808,KEQU,Y,2,3,5,5,4,3,-1,4,2,3,4,3,1,4,-2,1,3,3,200
5451,ETSY,Y,2,5,5,-1,0,-1,-1,2,5,5,4,5,0,5,3,3,5,0,198
5474,MAT,Y,4,3,5,5,3,2,-1,4,5,4,3,5,4,5,-5,-3,-2,3,198
5669,CHUY,Y,3,3,5,-5,-3,-5,-1,4,5,4,5,3,3,5,5,5,4,4,198
5463,GPS,Y,4,4,5,5,4,2,1,5,3,4,2,5,2,1,1,2,-1,1,197
5448,SKX,Y,3,3,5,-1,0,-1,-1,4,5,5,5,5,-1,5,5,3,4,0,196
5477,BYD,Y,2,1,5,5,5,5,1,4,2,5,3,5,1,4,2,3,3,-5,196
5500,CPRI,Y,5,5,5,5,2,-1,-1,4,5,5,3,5,2,1,5,5,4,-5,196
5439,PAG,Y,4,3,5,5,5,5,1,5,1,5,5,3,-2,-5,5,5,3,1,195
5521,GOLF,Y,3,3,5,5,4,3,1,4,5,3,3,1,-1,5,-4,2,3,-1,195
5536,TPH,Y,3,3,5,-1,0,-1,-1,5,5,5,4,0,2,5,2,5,4,0,195
5607,SABR,Y,5,1,5,5,3,4,-1,4,0,4,3,3,4,5,5,4,4,-5,193
5671,HLLY,Y,2,1,5,-1,0,-1,-1,-1,5,4,5,5,4,5,5,5,4,0,193
5410,MGA,Y,4,3,5,5,5,3,1,5,3,4,4,-2,2,-1,4,3,3,1,192
5446,TXRH,Y,3,3,5,5,3,5,1,5,1,4,4,5,-2,-2,5,5,4,-1,192
5509,HOG,Y,5,3,5,5,5,5,1,5,0,4,2,3,0,1,-3,2,1,1,192
5564,FL,Y,4,3,5,5,5,3,1,5,1,4,3,5,0,-4,4,4,3,1,192
5364,PDD,Y,4,5,5,-1,0,-1,-1,4,5,5,5,-4,3,5,3,3,5,0,191
5467,CHWY,Y,5,5,5,-1,0,-1,-1,4,5,5,0,-1,2,5,5,5,5,0,191
5528,AAP,Y,4,3,5,5,5,1,1,5,5,5,4,-1,-1,5,4,4,3,-5,190
5365,NKE,Y,5,5,5,5,4,3,1,5,2,3,2,5,-1,-5,5,5,4,-1,189
5376,ORLY,Y,5,5,5,-1,0,-1,-1,5,3,3,-2,5,2,4,5,5,4,0,189
5406,DRI,Y,4,4,5,5,3,4,1,5,3,4,3,3,-1,-5,4,3,3,3,187
5413,YUMC,Y,3,3,5,5,5,-4,1,5,5,4,5,3,0,5,5,5,2,-5,187
5461,PVH,Y,3,3,5,5,5,5,1,5,3,4,3,5,4,5,5,-5,1,-5,187
5554,DFH,Y,5,5,5,5,5,-5,1,3,2,5,5,0,-1,5,3,3,5,-1,187
5385,LEN,Y,3,3,5,5,5,3,1,4,1,5,5,0,2,1,5,5,4,-5,186
5375,RACE,Y,-1,-1,5,-1,2,5,1,5,5,5,3,0,5,5,1,5,3,-5,185
5400,PHM,Y,4,4,5,5,5,3,1,5,1,5,5,0,-1,-3,5,5,4,-1,185
5458,LAD,Y,4,4,5,5,2,4,1,5,5,5,5,1,-3,-5,5,5,5,-1,185
5518,SIG,Y,4,3,5,5,5,5,1,5,2,5,4,5,-1,-5,5,4,1,-1,185
5529,MOD,Y,1,3,5,-1,0,-1,-1,4,4,3,4,5,2,5,5,5,2,0,185
5828,LEAT,Y,2,2,5,-1,0,-1,-1,4,5,3,2,5,3,5,5,3,4,0,185
5419,WSM,Y,4,5,5,5,4,4,1,5,3,3,2,5,-1,-5,2,2,3,1,184
5834,VNCE,Y,4,-1,5,-1,0,-1,-1,4,3,4,3,5,3,5,3,5,3,0,183
5441,CZR,Y,2,2,5,5,2,-1,-1,-2,5,5,5,5,3,5,3,5,5,-5,182
5605,LZB,Y,3,3,5,5,5,5,1,5,5,4,3,3,-1,-5,4,4,2,-1,182
5523,YETI,Y,5,4,5,5,5,-5,-1,4,0,5,5,5,3,3,-2,3,5,-5,181
5611,OXM,Y,3,3,5,5,4,5,1,4,1,5,3,5,1,-5,4,4,3,-1,181
5367,LOW,Y,4,5,5,5,4,5,1,5,1,-5,-5,5,2,3,5,5,3,-1,180
5544,JWN,Y,5,5,5,5,4,3,1,5,-3,5,3,5,-2,-2,3,3,3,1,180
5647,ARKO,Y,4,1,5,5,4,5,1,4,-2,3,3,3,2,4,5,5,3,-5,180
5830,ARKR,Y,3,3,5,5,3,1,1,4,2,3,2,5,3,5,-5,-5,2,3,180
5431,RL,Y,4,3,5,5,5,5,1,5,2,3,-1,5,2,-2,3,3,1,-1,179
5418,DPZ,Y,-5,-1,5,5,4,5,1,5,5,1,-2,5,3,5,5,5,4,-1,178
5577,BLMN,Y,5,5,5,5,4,4,1,5,3,1,2,5,-2,-5,-3,5,2,-1,178
5644,AXL,Y,-3,5,5,-1,0,-1,-1,4,2,5,5,5,0,5,2,5,4,0,176
5734,HBB,Y,5,5,5,5,4,2,1,4,3,5,5,5,-2,-5,3,4,-2,1,176
5918,LUVU,Y,4,4,5,-1,0,-1,-1,4,5,-5,3,5,3,4,5,3,3,0,176
5468,LEVI,Y,3,4,5,5,5,5,1,5,3,5,5,5,-2,-5,5,4,2,-5,175
5520,ABG,Y,5,5,5,-1,0,-1,-1,5,3,5,3,5,3,-5,5,5,3,0,175
5599,CBRL,Y,5,3,5,5,3,4,1,4,1,3,2,5,-2,-5,4,5,2,3,175
5639,TRS,Y,3,3,5,5,5,5,1,4,2,3,3,1,2,-1,4,5,3,-5,175
5687,BWMX,Y,-1,-1,5,-1,0,5,1,5,3,5,4,5,0,5,1,-4,5,3,175
5751,TLYS,Y,3,5,5,3,-5,5,-1,4,3,3,3,5,4,5,1,-5,2,3,175
5783,LAKE,Y,1,1,5,-1,0,-1,-1,4,5,3,3,3,3,5,5,5,3,0,175
5399,EXPE,Y,3,2,5,5,4,5,-1,5,2,3,2,3,0,4,5,3,4,-5,174
5440,SCI,Y,4,2,5,5,4,4,1,5,5,3,0,3,-1,1,1,2,2,-1,174
5495,BFAM,Y,2,3,5,-1,0,-1,-1,5,2,4,-1,4,3,5,5,5,4,0,172
5389,QSR,Y,3,3,5,1,-1,5,1,4,1,5,3,3,0,-5,4,5,4,3,171
5531,RUSHA,Y,3,2,5,5,5,5,1,4,5,5,3,3,-3,-5,5,3,4,-1,171
5638,FIGS,Y,1,2,5,-1,0,-1,-1,4,5,5,5,-3,4,5,3,3,5,0,171
5847,PRKA,Y,3,3,5,-1,0,-1,-1,4,4,5,5,5,3,-2,-5,5,1,0,171
5362,MCD,Y,1,4,5,4,3,3,1,5,1,3,-1,3,3,2,2,3,1,1,169
5409,BALL,Y,4,3,5,5,5,5,1,5,4,3,2,3,-1,-5,2,3,2,-1,169
5553,CVCO,Y,2,3,5,-1,0,-1,-1,4,5,4,3,-4,4,5,5,5,4,0,168
5408,GPC,Y,4,4,5,5,3,3,1,5,1,4,3,3,-2,-5,1,4,4,1,167
5438,TPR,Y,5,4,5,5,4,2,1,5,3,4,4,5,-1,-5,-2,-2,3,1,167
5550,KSS,Y,3,3,5,5,4,3,1,5,3,4,-2,3,4,5,-3,-5,1,1,167
5715,GCO,Y,3,3,5,-1,0,-1,-1,5,5,4,-1,5,3,3,-4,2,3,0,167
5845,JRSH,Y,3,3,5,5,4,-2,1,3,-2,5,5,5,4,-5,-5,4,4,1,167
5390,RCL,Y,2,3,5,5,4,5,-1,4,0,5,4,4,-1,1,4,5,3,-5,166
5601,ARHS,Y,2,3,5,-5,-5,-1,-1,4,5,5,5,-4,4,5,5,3,5,3,166
5603,HBI,Y,4,3,5,4,4,1,-1,5,3,-3,2,3,-1,2,4,5,2,1,166
5613,AMWD,Y,3,3,5,4,2,-5,-1,4,5,5,3,5,0,5,5,5,4,-5,166
5450,TPX,Y,5,5,5,5,5,5,1,5,5,-5,2,1,-1,-5,5,5,2,-1,165
5949,DBGI,Y,5,5,5,-1,0,-1,-1,5,0,5,0,0,0,5,5,5,5,0,165
5725,LOCO,Y,2,2,5,-5,-5,-1,-1,4,2,1,3,5,3,5,-5,5,3,3,164
5836,GLXZ,Y,-1,-1,5,-1,0,-1,-1,1,3,3,5,5,3,5,-5,5,5,0,163
