start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2012-07-01,2012-12-31,8395000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2012-12-31,8395000000,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-10-01,2012-12-31,8393000000,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-10-01,2012-12-31,8393000000,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,CY2012Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2013-03-31,8385000000,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2013-03-31,8385000000,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-01-01,2013-03-31,8364000000,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-01-01,2013-03-31,8364000000,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,CY2013Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2013-06-30,8375000000,0001193125-13-310206,2013,FY,10-K,2013-07-30,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2013-06-30,8375000000,0001193125-13-455144,2013,FY,8-K,2013-11-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2013-06-30,8375000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2013-06-30,8375000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2012-07-01,2013-06-30,8375000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2013,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2013-09-30,8339000000,0001193125-13-409855,2014,Q1,10-Q,2013-10-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2013-09-30,8339000000,0001193125-14-380252,2015,Q1,10-Q,2014-10-23,CY2013Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2013-12-31,8333000000,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2013-12-31,8333000000,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-10-01,2013-12-31,8326000000,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-10-01,2013-12-31,8326000000,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,CY2013Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2014-03-31,8317000000,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2014-03-31,8317000000,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-01-01,2014-03-31,8284000000,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-01-01,2014-03-31,8284000000,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,CY2014Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2014-06-30,8299000000,0001193125-14-289961,2014,FY,10-K,2014-07-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2014-06-30,8299000000,0001193125-15-272806,2015,FY,10-K,2015-07-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2014-06-30,8299000000,0001193125-15-353706,2015,FY,8-K,2015-10-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2013-07-01,2014-06-30,8299000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2014-09-30,8249000000,0001193125-14-380252,2015,Q1,10-Q,2014-10-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2014-07-01,2014-09-30,8249000000,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,CY2014Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
